tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,sets_num,tourney_month_name,tourney_month_num
2015-421,Canada Masters,Hard,56,M,2015-08-10,42,105208,0,Q,Ernests Gulbis,R,190,LAT,26.9,87.0,585,105385,0,Q,Donald Young,L,183,USA,26.0,79.0,635,6-4 6-4,3,R16,80.0,12,1,51,33,30,13,10,1,1,3,4,73,39,31,14,10,4,6,2,August,8
2015-421,Canada Masters,Hard,56,M,2015-08-10,43,104545,16,D,John Isner,R,206,USA,30.3,12.0,2180,106401,0,D,Nick Kyrgios,R,188,AUS,20.0,41.0,1020,7-5 6-3,3,R16,80.0,8,1,56,45,36,8,11,0,0,9,3,50,28,25,10,10,1,3,2,August,8
2015-421,Canada Masters,Hard,56,M,2015-08-10,44,104871,0,D,Jeremy Chardy,R,188,FRA,28.5,49.0,925,103333,0,D,Ivo Karlovic,R,208,CRO,36.0,23.0,1495,4-6 7-6(1) 6-4,3,R16,120.0,7,5,96,57,43,26,16,1,3,18,2,97,51,41,25,16,3,5,3,August,8
2015-421,Canada Masters,Hard,56,M,2015-08-10,45,104745,7,D,Rafael Nadal,L,185,ESP,29.2,9.0,3500,104022,0,Q,Mikhail Youzhny,R,183,RUS,33.0,107.0,505,6-3 6-3,3,R16,80.0,2,2,63,46,34,8,9,3,3,2,5,73,42,26,15,9,7,10,2,August,8
2015-421,Canada Masters,Hard,56,M,2015-08-10,46,105453,4,D,Kei Nishikori,R,178,JPN,25.6,4.0,6025,105676,13,D,David Goffin,R,163,BEL,25.0,14.0,2045,6-4 6-4,3,R16,80.0,10,1,61,37,32,12,10,2,2,6,4,66,33,27,14,10,3,5,2,August,8
2015-421,Canada Masters,Hard,56,M,2015-08-10,47,104542,10,D,Jo Wilfried Tsonga,R,188,FRA,30.3,24.0,1475,106071,0,D,Bernard Tomic,R,193,AUS,23.0,26.0,1410,7-6(7) 6-3,3,R16,80.0,17,0,58,40,34,13,10,0,0,12,3,79,58,41,8,11,4,6,2,August,8
2015-421,Canada Masters,Hard,56,M,2015-08-10,48,104918,2,D,Andy Murray,R,190,GBR,28.2,3.0,7840,104180,0,D,Gilles Muller,L,193,LUX,32.0,46.0,945,6-3 6-2,3,R16,80.0,4,1,50,34,27,9,9,4,5,5,5,45,27,18,6,8,2,6,2,August,8
2015-421,Canada Masters,Hard,56,M,2015-08-10,49,104925,1,D,Novak Djokovic,R,188,SRB,28.2,1.0,13755,105208,0,Q,Ernests Gulbis,R,190,LAT,27.0,87.0,585,5-7 7-6(7) 6-1,3,QF,120.0,10,5,80,50,40,19,15,3,6,9,7,110,61,42,24,16,4,9,3,August,8
2015-421,Canada Masters,Hard,56,M,2015-08-10,50,104871,0,D,Jeremy Chardy,R,188,FRA,28.5,49.0,925,104545,16,D,John Isner,R,206,USA,30.0,12.0,2180,6-7(9) 7-6(13) 7-6(4),3,QF,120.0,12,6,134,89,73,29,18,6,7,32,2,132,93,73,25,18,4,5,3,August,8
2015-421,Canada Masters,Hard,56,M,2015-08-10,51,105453,4,D,Kei Nishikori,R,178,JPN,25.6,4.0,6025,104745,7,D,Rafael Nadal,L,185,ESP,29.0,9.0,3500,6-2 6-4,3,QF,80.0,5,3,52,30,24,10,9,2,3,4,6,54,30,20,9,9,0,4,2,August,8
2015-421,Canada Masters,Hard,56,M,2015-08-10,52,104918,2,D,Andy Murray,R,190,GBR,28.2,3.0,7840,104542,10,D,Jo Wilfried Tsonga,R,188,FRA,30.0,24.0,1475,6-4 6-4,3,QF,80.0,3,2,68,44,31,14,10,3,3,3,0,69,40,26,14,10,2,4,2,August,8
2015-421,Canada Masters,Hard,56,M,2015-08-10,53,104925,1,D,Novak Djokovic,R,188,SRB,28.2,1.0,13755,104871,0,D,Jeremy Chardy,R,188,FRA,28.0,49.0,925,6-4 6-4,3,SF,80.0,4,2,51,37,31,10,10,0,0,2,3,67,44,33,10,10,3,5,2,August,8
2015-421,Canada Masters,Hard,56,M,2015-08-10,54,104918,2,D,Andy Murray,R,190,GBR,28.2,3.0,7840,105453,4,D,Kei Nishikori,R,178,JPN,26.0,4.0,6025,6-3 6-0,3,SF,80.0,8,1,41,25,20,8,8,1,3,0,4,52,27,15,5,7,5,11,2,August,8
2015-421,Canada Masters,Hard,56,M,2015-08-10,55,104918,2,D,Andy Murray,R,190,GBR,28.2,3.0,7840,104925,1,D,Novak Djokovic,R,188,SRB,28.0,1.0,13755,6-4 4-6 6-3,3,F,120.0,8,5,124,75,52,22,15,11,14,5,2,106,64,42,20,14,15,19,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,1,105332,0,LL,Benoit Paire,R,196,FRA,26.3,42.0,1000,104180,0,D,Gilles Muller,L,193,LUX,32.0,41.0,1015,7-6(5) 7-6(6),3,R64,80.0,8,2,81,43,33,18,12,1,4,7,6,86,46,33,18,12,4,7,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,2,104269,0,D,Fernando Verdasco,L,188,ESP,31.8,43.0,995,104542,0,D,Jo Wilfried Tsonga,R,188,FRA,30.0,19.0,1645,4-6 6-3 6-4,3,R64,120.0,9,6,112,66,47,26,15,8,9,14,7,95,49,39,22,14,5,7,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,3,105676,13,D,David Goffin,R,163,BEL,24.7,14.0,2090,104229,0,Q,Yen Hsun Lu,R,180,TPE,32.0,88.0,569,5-7 6-3 6-4,3,R64,120.0,5,8,115,61,39,28,16,7,12,8,5,98,53,36,18,15,7,13,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,4,103333,0,D,Ivo Karlovic,R,208,CRO,36.5,21.0,1575,104468,10,D,Gilles Simon,R,183,FRA,31.0,11.0,2765,6-4 6-7(3) 6-3,3,R64,120.0,35,6,110,79,64,12,16,10,10,6,6,109,57,38,31,15,5,7,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,5,105373,0,D,Martin Klizan,L,190,SVK,26.1,39.0,1100,106233,0,D,Dominic Thiem,R,188,AUT,22.0,18.0,1655,7-6(5) 3-6 7-6(4),3,R64,120.0,16,10,131,72,55,25,17,9,12,9,4,93,56,43,24,16,0,1,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,6,106432,0,D,Borna Coric,R,188,CRO,18.8,38.0,1101,100644,0,Q,Alexander Zverev,R,188,GER,18.0,85.0,607,7-5 3-6 7-6(5),3,R64,120.0,4,3,106,59,45,24,16,6,8,14,5,108,73,58,14,17,3,5,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,7,106071,0,D,Bernard Tomic,R,193,AUS,22.8,24.0,1465,104660,0,D,Sergiy Stakhovsky,R,193,UKR,30.0,60.0,814,6-4 6-3,3,R64,80.0,5,2,52,35,29,10,10,1,2,6,2,52,30,20,12,9,2,5,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,8,111577,0,WC,Jared Donaldson,R,188,USA,18.9,36.0,344,103917,0,Q,Nicolas Mahut,R,190,FRA,34.0,65.0,752,7-5 6-7(2) 6-2,3,R64,120.0,8,7,109,57,47,24,16,5,7,4,1,99,53,35,24,16,2,7,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,9,105668,0,D,Jerzy Janowicz,R,203,POL,24.8,52.0,850,104792,14,D,Gael Monfils,R,193,FRA,29.0,16.0,1930,6-4 7-5,3,R64,80.0,7,6,61,36,33,12,11,1,1,14,5,64,35,28,15,11,4,6,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,10,105023,0,D,Sam Querrey,R,198,USA,27.9,34.0,1165,104545,11,D,John Isner,R,206,USA,30.0,12.0,2270,6-3 7-6(3),3,R64,80.0,12,1,56,31,29,17,10,0,0,12,4,67,47,33,10,11,3,5,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,11,103990,0,D,Tommy Robredo,R,180,ESP,33.3,26.0,1360,104665,0,D,Pablo Andujar,R,180,ESP,30.0,46.0,955,3-6 6-3 6-1,3,R64,120.0,5,3,72,40,28,19,12,1,3,1,6,72,55,36,4,13,0,5,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,12,105064,0,D,Thomaz Bellucci,L,188,BRA,27.6,33.0,1170,106210,0,D,Jiri Vesely,L,188,CZE,22.0,45.0,970,7-6(5) 6-2,3,R64,80.0,7,5,77,44,31,18,10,5,6,9,2,68,47,33,8,10,7,10,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,13,105311,0,D,Joao Sousa,R,188,POR,26.4,44.0,986,104259,0,D,Philipp Kohlschreiber,R,178,GER,32.0,28.0,1265,6-2 6-7(5) 6-2,3,R64,120.0,3,0,77,48,40,20,14,0,0,8,3,89,49,34,22,14,3,7,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,14,106423,0,Q,Thanasi Kokkinakis,R,188,AUS,19.4,79.0,651,104926,0,D,Fabio Fognini,R,178,ITA,28.0,31.0,1200,4-6 6-2 6-3,3,R64,120.0,3,6,81,41,35,20,14,4,5,5,8,82,43,35,16,13,6,9,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,15,104755,12,D,Richard Gasquet,R,185,FRA,29.2,13.0,2105,106401,0,D,Nick Kyrgios,R,188,AUS,20.0,37.0,1110,6-2 6-1,3,R64,80.0,4,1,45,20,16,17,8,2,2,4,7,44,22,11,8,7,2,6,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,16,105777,16,D,Grigor Dimitrov,R,188,BUL,24.3,17.0,1690,104586,0,D,Lukas Rosol,R,196,CZE,30.0,57.0,822,6-2 3-6 6-3,3,R64,120.0,11,0,66,31,26,25,13,1,2,5,4,72,40,31,14,13,2,5,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,17,105577,0,Q,Vasek Pospisil,R,193,CAN,25.1,47.0,950,106045,0,Q,Denis Kudla,R,180,USA,23.0,78.0,655,6-4 6-3,3,R64,80.0,11,1,55,32,25,14,10,1,2,0,1,47,32,20,8,9,1,4,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,18,103888,0,WC,Mardy Fish,R,188,USA,33.7,36.0,10,104678,0,D,Viktor Troicki,R,193,SRB,30.0,20.0,1594,6-2 6-2,3,R64,80.0,9,0,48,26,19,16,8,3,3,2,2,48,26,21,5,8,4,8,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,19,104871,0,D,Jeremy Chardy,R,188,FRA,28.5,27.0,1275,104330,0,WC,Rajeev Ram,R,193,USA,31.0,87.0,570,6-4 6-2,3,R64,80.0,7,3,49,28,24,14,9,3,3,9,1,64,39,27,10,9,5,8,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,20,104312,0,D,Andreas Seppi,R,190,ITA,31.5,25.0,1430,105173,0,D,Adrian Mannarino,L,183,FRA,27.0,32.0,1175,6-3 6-3,3,R64,80.0,3,4,66,32,25,16,9,7,8,2,4,63,33,23,9,9,8,12,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,21,103852,0,D,Feliciano Lopez,L,188,ESP,33.9,23.0,1530,105683,9,D,Milos Raonic,R,196,CAN,25.0,10.0,2925,7-6(4) 6-4,3,R64,80.0,12,2,64,35,30,20,11,1,1,15,4,72,39,30,18,11,2,3,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,22,104731,15,D,Kevin Anderson,R,203,RSA,29.2,15.0,1955,104919,0,D,Leonardo Mayer,R,188,ARG,28.0,35.0,1150,7-6(5) 3-6 6-1,3,R64,120.0,20,3,91,56,47,18,14,5,6,3,3,93,61,41,20,14,1,3,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,23,106058,0,D,Jack Sock,R,185,USA,22.9,30.0,1205,106216,0,WC,Bjorn Fratangelo,R,188,USA,22.0,106.0,506,6-1 6-2,3,R64,80.0,1,8,50,26,20,14,8,1,1,1,0,35,22,13,4,7,1,5,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,24,105138,0,D,Roberto Bautista Agut,R,188,ESP,27.3,22.0,1555,104655,0,D,Pablo Cuevas,R,180,URU,30.0,36.0,1135,6-3 6-4,3,R64,80.0,4,2,57,30,24,18,10,1,1,5,2,56,29,22,13,9,3,5,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,25,104925,1,D,Novak Djokovic,R,188,SRB,28.2,1.0,14265,105332,0,LL,Benoit Paire,R,196,FRA,26.0,42.0,1000,7-5 6-2,3,R32,80.0,1,1,62,43,27,10,10,3,5,4,3,90,42,26,18,10,10,15,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,26,105676,13,D,David Goffin,R,163,BEL,24.7,14.0,2090,104269,0,D,Fernando Verdasco,L,188,ESP,32.0,43.0,995,6-4 7-6(4),3,R32,80.0,0,1,78,53,42,12,11,6,7,6,6,74,42,27,20,11,2,4,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,27,103333,0,D,Ivo Karlovic,R,208,CRO,36.5,21.0,1575,105373,0,D,Martin Klizan,L,190,SVK,26.0,39.0,1100,6-3 7-6(2),3,R32,80.0,14,3,60,40,35,13,11,3,3,5,1,55,27,21,17,10,0,1,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,28,104527,5,D,Stanislas Wawrinka,R,183,SUI,30.4,5.0,5575,106432,0,D,Borna Coric,R,188,CRO,19.0,38.0,1101,3-6 7-6(3) 6-3,3,R32,120.0,16,4,95,52,43,24,16,0,2,3,4,96,54,45,20,14,6,7,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,29,105238,0,Q,Alexandr Dolgopolov,R,180,UKR,26.8,66.0,750,106071,0,D,Bernard Tomic,R,193,AUS,23.0,24.0,1465,6-4 6-1,3,R32,80.0,6,1,49,24,21,14,8,3,3,4,7,56,30,20,9,9,1,5,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,30,105668,0,D,Jerzy Janowicz,R,203,POL,24.8,52.0,850,111577,0,WC,Jared Donaldson,R,188,USA,19.0,153.0,344,6-4 7-6(4),3,R32,80.0,6,2,75,51,39,15,11,5,6,9,5,68,39,33,14,11,0,2,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,31,103990,0,D,Tommy Robredo,R,180,ESP,33.3,26.0,1360,105023,0,D,Sam Querrey,R,198,USA,28.0,34.0,1165,6-1 5-7 6-3,3,R32,120.0,4,0,71,40,32,23,14,4,5,6,6,75,40,29,18,14,3,7,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,32,104607,6,D,Tomas Berdych,R,196,CZE,29.9,6.0,5140,105064,0,D,Thomaz Bellucci,L,188,BRA,28.0,33.0,1170,6-2 6-3,3,R32,80.0,4,2,59,32,26,13,9,6,7,5,1,55,33,20,8,8,4,8,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,33,105227,7,D,Marin Cilic,R,198,CRO,26.9,9.0,3505,105311,0,D,Joao Sousa,R,188,POR,26.0,44.0,986,6-4 6-2,3,R32,80.0,6,2,53,29,23,13,9,0,1,1,2,51,23,13,14,9,3,7,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,34,104755,12,D,Richard Gasquet,R,185,FRA,29.2,13.0,2105,106423,0,Q,Thanasi Kokkinakis,R,188,AUS,19.0,79.0,651,7-6(5) 6-2,3,R32,80.0,3,2,67,37,30,17,10,1,1,6,1,60,35,25,11,10,0,2,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,35,105777,16,D,Grigor Dimitrov,R,188,BUL,24.3,17.0,1690,105577,0,Q,Vasek Pospisil,R,193,CAN,25.0,47.0,950,7-6(4) 7-6(5),3,R32,80.0,10,2,81,49,41,18,12,3,4,13,2,95,64,47,15,12,5,6,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,36,104918,3,D,Andy Murray,R,190,GBR,28.3,2.0,8660,103888,0,WC,Mardy Fish,R,188,USA,34.0,60.0,10,6-4 7-6(1),3,R32,80.0,7,3,64,45,31,8,11,1,5,3,1,77,42,30,9,11,7,12,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,37,104745,8,D,Rafael Nadal,L,185,ESP,29.2,8.0,3680,104871,0,D,Jeremy Chardy,R,188,FRA,29.0,27.0,1275,6-3 6-4,3,R32,80.0,3,4,74,49,37,14,10,9,9,3,3,51,24,17,16,9,2,4,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,38,103852,0,D,Feliciano Lopez,L,188,ESP,33.9,23.0,1530,104312,0,D,Andreas Seppi,R,190,ITA,31.0,25.0,1430,7-6(6) 6-2,3,R32,80.0,17,4,78,37,31,22,10,6,6,4,2,62,28,19,23,10,2,4,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,39,104731,15,D,Kevin Anderson,R,203,RSA,29.2,15.0,1955,106058,0,D,Jack Sock,R,185,USA,23.0,30.0,1205,6-3 7-6(7),3,R32,80.0,17,4,67,37,33,15,11,0,1,4,3,69,38,30,13,10,3,5,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,40,103819,2,D,Roger Federer,R,185,SUI,34.0,3.0,8065,105138,0,D,Roberto Bautista Agut,R,188,ESP,27.0,22.0,1555,6-4 6-4,3,R32,80.0,6,2,49,21,20,20,10,0,0,4,0,72,50,30,13,10,8,10,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,41,104925,1,D,Novak Djokovic,R,188,SRB,28.2,1.0,14265,105676,13,D,David Goffin,R,163,BEL,25.0,14.0,2090,6-4 2-6 6-3,3,R16,120.0,3,7,77,49,32,13,14,1,6,2,3,76,43,28,16,13,2,7,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,42,104527,5,D,Stanislas Wawrinka,R,183,SUI,30.4,5.0,5575,103333,0,D,Ivo Karlovic,R,208,CRO,36.0,21.0,1575,6-7(2) 7-6(5) 7-6(5),3,R16,120.0,8,3,132,78,62,34,18,3,3,35,7,120,80,68,23,18,3,3,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,43,105238,0,Q,Alexandr Dolgopolov,R,180,UKR,26.8,66.0,750,105668,0,D,Jerzy Janowicz,R,203,POL,25.0,52.0,850,6-3 3-6 6-4,3,R16,120.0,11,4,87,51,36,19,14,4,7,7,7,85,54,38,12,14,6,10,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,44,104607,6,D,Tomas Berdych,R,196,CZE,29.9,6.0,5140,103990,0,D,Tommy Robredo,R,180,ESP,33.0,26.0,1360,6-0 6-1,3,R16,80.0,6,1,39,21,19,12,7,1,1,0,1,35,17,7,5,6,4,9,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,45,104755,12,D,Richard Gasquet,R,185,FRA,29.2,13.0,2105,105227,7,D,Marin Cilic,R,198,CRO,27.0,9.0,3505,7-5 6-3,3,R16,80.0,3,2,98,67,47,13,11,6,7,6,1,58,31,23,14,10,6,9,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,46,104918,3,D,Andy Murray,R,190,GBR,28.3,2.0,8660,105777,16,D,Grigor Dimitrov,R,188,BUL,24.0,17.0,1690,4-6 7-6(3) 7-5,3,R16,120.0,3,6,115,66,47,21,17,8,13,7,9,115,59,39,28,17,7,12,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,47,103852,0,D,Feliciano Lopez,L,188,ESP,33.9,23.0,1530,104745,8,D,Rafael Nadal,L,185,ESP,29.0,8.0,3680,5-7 6-4 7-6(3),3,R16,120.0,14,4,99,53,39,28,17,8,11,5,4,96,65,49,17,17,3,6,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,48,103819,2,D,Roger Federer,R,185,SUI,34.0,3.0,8065,104731,15,D,Kevin Anderson,R,203,RSA,29.0,15.0,1955,6-1 6-1,3,R16,80.0,4,2,36,22,19,9,7,0,0,6,2,52,33,19,6,7,5,10,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,49,104925,1,D,Novak Djokovic,R,188,SRB,28.2,1.0,14265,104527,5,D,Stanislas Wawrinka,R,183,SUI,30.0,5.0,5575,6-4 6-1,3,QF,80.0,1,2,45,31,23,10,8,0,0,4,1,58,29,19,13,9,0,4,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,50,105238,0,Q,Alexandr Dolgopolov,R,180,UKR,26.8,66.0,750,104607,6,D,Tomas Berdych,R,196,CZE,30.0,6.0,5140,6-4 6-2,3,QF,80.0,5,0,44,24,22,14,9,0,0,4,4,61,33,19,15,9,2,5,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,51,104918,3,D,Andy Murray,R,190,GBR,28.3,2.0,8660,104755,12,D,Richard Gasquet,R,185,FRA,29.0,13.0,2105,4-6 6-1 6-4,3,QF,120.0,8,2,80,54,39,13,14,3,5,5,3,87,47,32,19,13,8,12,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,52,103819,2,D,Roger Federer,R,185,SUI,34.0,3.0,8065,103852,0,D,Feliciano Lopez,L,188,ESP,34.0,23.0,1530,6-3 6-4,3,QF,80.0,8,0,53,37,31,10,10,3,3,9,2,55,30,22,12,9,2,4,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,53,104925,1,D,Novak Djokovic,R,188,SRB,28.2,1.0,14265,105238,0,Q,Alexandr Dolgopolov,R,180,UKR,27.0,66.0,750,4-6 7-6(5) 6-2,3,SF,120.0,8,6,103,62,40,24,15,5,8,6,6,88,42,29,23,15,1,5,3,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,54,103819,2,D,Roger Federer,R,185,SUI,34.0,3.0,8065,104918,3,D,Andy Murray,R,190,GBR,28.0,2.0,8660,6-4 7-6(6),3,SF,80.0,4,2,64,35,27,23,11,0,0,9,0,80,49,36,17,11,3,4,2,August,8
2015-422,Cincinnati Masters,Hard,56,M,2015-08-16,55,103819,2,D,Roger Federer,R,185,SUI,34.0,3.0,8065,104925,1,D,Novak Djokovic,R,188,SRB,28.0,1.0,14265,7-6(1) 6-3,3,F,80.0,7,2,61,35,29,19,11,0,0,5,4,79,47,33,15,10,7,8,2,August,8
2015-6242,Winston-Salem,Hard,48,A,2015-08-23,1,105379,0,D,Aljaz Bedene,R,181,GBR,26.1,58.0,821,106065,0,Q,Marco Cecchinato,R,188,ITA,23.0,102.0,521,6-2 6-2,3,R64,80.0,11,2,39,20,19,14,8,0,0,3,4,47,23,16,7,8,2,6,2,August,8
2015-6242,Winston-Salem,Hard,48,A,2015-08-23,2,105732,0,Q,Pierre Hugues Herbert,R,188,FRA,24.4,140.0,396,104660,0,D,Sergiy Stakhovsky,R,193,UKR,30.0,60.0,804,6-3 6-2,3,R64,80.0,4,3,52,25,18,19,9,3,3,2,3,47,27,20,7,8,2,5,2,August,8
2015-6242,Winston-Salem,Hard,48,A,2015-08-23,3,105807,0,D,Pablo Carreno Busta,R,188,ESP,24.1,57.0,825,103163,0,WC,Tommy Haas,R,188,GER,37.0,60.0,73,6-3 6-4,3,R64,80.0,10,1,75,40,29,17,9,6,7,4,5,68,40,25,11,10,6,10,2,August,8
2015-6242,Winston-Salem,Hard,48,A,2015-08-23,4,104620,0,D,Simone Bolelli,R,183,ITA,29.9,62.0,785,105643,0,D,Federico Delbonis,L,190,ARG,25.0,63.0,772,6-4 6-3,3,R64,80.0,8,2,76,44,33,14,10,1,2,6,4,64,41,28,9,9,7,10,2,August,8
2015-6242,Winston-Salem,Hard,48,A,2015-08-23,5,104797,0,D,Denis Istomin,R,188,UZB,29.0,69.0,716,105385,0,D,Donald Young,L,183,USA,26.0,68.0,730,6-3 6-3,3,R64,80.0,9,3,67,38,29,12,9,4,6,0,4,58,34,19,9,9,6,11,2,August,8
2015-6242,Winston-Salem,Hard,48,A,2015-08-23,6,105032,0,D,Samuel Groth,R,188,AUS,27.8,54.0,843,111577,0,WC,Jared Donaldson,R,188,USA,19.0,146.0,382,6-7(4) 7-6(8) 7-6(5),3,R64,120.0,18,5,121,73,59,30,18,5,7,10,4,121,68,57,31,18,4,6,3,August,8
2015-6242,Winston-Salem,Hard,48,A,2015-08-23,7,111202,0,D,Hyeon Chung,U,188,KOR,19.3,71.0,709,104868,0,D,James Ward,R,190,GBR,29.0,134.0,421,6-7(7) 6-4 6-3,3,R64,120.0,11,4,94,61,44,22,16,3,6,16,3,101,70,55,10,15,4,9,3,August,8
2015-6242,Winston-Salem,Hard,48,A,2015-08-23,8,104229,0,D,Yen Hsun Lu,R,180,TPE,32.0,106.0,514,104898,0,D,Robin Haase,R,190,NED,28.0,79.0,645,7-6(4) 6-2,3,R64,80.0,5,1,55,32,24,18,10,0,1,4,2,70,36,23,18,10,4,7,2,August,8
2015-6242,Winston-Salem,Hard,48,A,2015-08-23,9,126207,0,Q,Francis Tiafoe,R,188,USA,17.6,36.0,173,105902,0,D,James Duckworth,R,183,AUS,24.0,92.0,544,3-6 7-6(4) 7-6(3),3,R64,120.0,20,1,105,67,55,20,16,7,9,30,4,110,66,54,23,17,3,4,3,August,8
2015-6242,Winston-Salem,Hard,48,A,2015-08-23,10,105373,0,Q,Martin Klizan,L,190,SVK,26.1,36.0,1125,104947,0,D,Marsel Ilhan,R,190,TUR,28.0,83.0,618,7-6(1) 6-2,3,R64,80.0,8,5,55,21,20,24,10,0,0,6,3,64,39,29,9,10,1,3,2,August,8
2015-6242,Winston-Salem,Hard,48,A,2015-08-23,11,106423,0,D,Thanasi Kokkinakis,R,188,AUS,19.4,70.0,709,105238,0,D,Alexandr Dolgopolov,R,180,UKR,27.0,39.0,1115,7-6(1) 7-6(5),3,R64,80.0,19,2,77,52,41,15,12,3,4,13,3,91,48,31,25,12,4,5,2,August,8
2015-6242,Winston-Salem,Hard,48,A,2015-08-23,12,104291,0,D,Malek Jaziri,R,185,TUN,31.6,88.0,555,105154,0,D,Joao Souza,R,193,BRA,27.0,89.0,554,6-3 6-4,3,R64,80.0,5,0,64,32,23,19,10,2,3,3,2,58,35,22,13,9,2,5,2,August,8
